Order ID,Date,Product Name,Category,Region,Units Sold, Unit Price , Revenue , Cost , Profit ,Profit Margin
ORD2116,25-09-2023,Mouse,Accessories,East,13," ? 4,817.00 "," ? 62,621.00 "," ? 49,697.31 "," ? 12,923.69 ",20.64
ORD2117,13-09-2024,Monitor,Accessories,West,9," ? 3,597.00 "," ? 32,373.00 "," ? 21,694.72 "," ? 10,678.28 ",32.99
ORD2118,10-10-2024,Headphones,Electronics,East,19," ? 3,828.00 "," ? 72,732.00 "," ? 44,734.90 "," ? 27,997.10 ",38.49
ORD2119,17-05-2024,Keyboard,Accessories,East,5, ? 884.00 ," ? 4,420.00 "," ? 3,699.94 ", ? 720.06 ,16.29
ORD2120,06-08-2024,Monitor,Accessories,West,17," ? 2,401.00 "," ? 40,817.00 "," ? 27,167.06 "," ? 13,649.94 ",33.44
ORD2121,15-02-2025,Monitor,Electronics,West,19," ? 4,078.00 "," ? 77,482.00 "," ? 51,091.07 "," ? 26,390.93 ",34.06
ORD2122,11-01-2024,Headphones,Accessories,South,10," ? 3,324.00 "," ? 33,240.00 "," ? 26,479.55 "," ? 6,760.45 ",20.34
ORD2123,30-11-2024,Tablet,Accessories,Central,13," ? 3,423.00 "," ? 44,499.00 "," ? 38,727.83 "," ? 5,771.17 ",12.97
ORD2124,13-07-2024,Tablet,Accessories,East,13," ? 1,488.00 "," ? 19,344.00 "," ? 15,459.51 "," ? 3,884.49 ",20.08
ORD2125,15-04-2024,Printer,Electronics,North,3, ? 722.00 ," ? 2,166.00 "," ? 1,550.90 ", ? 615.10 ,28.40
ORD2126,03-02-2024,Mouse,Accessories,West,5," ? 2,858.00 "," ? 14,290.00 "," ? 11,286.51 "," ? 3,003.49 ",21.02
ORD2127,02-01-2024,Mouse,Accessories,South,3," ? 1,165.00 "," ? 3,495.00 "," ? 2,160.77 "," ? 1,334.23 ",38.18
ORD2128,21-07-2025,Tablet,Accessories,East,2," ? 4,729.00 "," ? 9,458.00 "," ? 5,957.04 "," ? 3,500.96 ",37.02
ORD2129,12-08-2024,Mouse,Accessories,Central,12," ? 1,602.00 "," ? 19,224.00 "," ? 14,940.11 "," ? 4,283.89 ",22.28
ORD2130,06-08-2024,Printer,Accessories,East,5," ? 1,144.00 "," ? 5,720.00 "," ? 3,433.04 "," ? 2,286.96 ",39.98
ORD2131,23-12-2023,Keyboard,Accessories,North,2," ? 1,410.00 "," ? 2,820.00 "," ? 2,322.37 ", ? 497.63 ,17.65
ORD2132,11-04-2025,Keyboard,Accessories,Central,17," ? 2,745.00 "," ? 46,665.00 "," ? 31,852.16 "," ? 14,812.84 ",31.74
ORD2133,01-08-2024,Tablet,Electronics,Central,6," ? 1,683.00 "," ? 10,098.00 "," ? 8,808.87 "," ? 1,289.13 ",12.77
ORD2134,07-09-2024,Tablet,Electronics,South,16," ? 2,597.00 "," ? 41,552.00 "," ? 35,824.04 "," ? 5,727.96 ",13.79
ORD2135,13-09-2023,Monitor,Accessories,West,7," ? 4,798.00 "," ? 33,586.00 "," ? 24,748.26 "," ? 8,837.74 ",26.31
ORD2136,05-09-2025,Monitor,Electronics,West,12, ? 757.00 ," ? 9,084.00 "," ? 7,789.20 "," ? 1,294.80 ",14.25
ORD2137,24-04-2025,Laptop,Accessories,Central,7," ? 3,827.00 "," ? 26,789.00 "," ? 23,419.40 "," ? 3,369.60 ",12.58
ORD2138,27-04-2024,Mouse,Electronics,South,6," ? 3,542.00 "," ? 21,252.00 "," ? 14,700.58 "," ? 6,551.42 ",30.83
ORD2139,16-05-2025,Printer,Accessories,West,5," ? 4,304.00 "," ? 21,520.00 "," ? 15,641.67 "," ? 5,878.33 ",27.32
ORD2140,26-03-2025,Headphones,Electronics,North,1," ? 3,051.00 "," ? 3,051.00 "," ? 1,935.70 "," ? 1,115.30 ",36.56
ORD2141,07-10-2024,Headphones,Accessories,South,4," ? 4,341.00 "," ? 17,364.00 "," ? 15,611.81 "," ? 1,752.19 ",10.09
ORD2142,06-01-2025,Headphones,Accessories,East,19," ? 3,670.00 "," ? 69,730.00 "," ? 44,861.06 "," ? 24,868.94 ",35.66
ORD2143,07-09-2024,Mouse,Accessories,East,7," ? 1,728.00 "," ? 12,096.00 "," ? 10,248.40 "," ? 1,847.60 ",15.27
ORD2144,07-11-2023,Monitor,Electronics,Central,18," ? 4,246.00 "," ? 76,428.00 "," ? 51,618.23 "," ? 24,809.77 ",32.46
ORD2145,17-06-2025,Monitor,Accessories,East,10," ? 2,447.00 "," ? 24,470.00 "," ? 19,200.72 "," ? 5,269.28 ",21.53
ORD2146,28-12-2023,Headphones,Electronics,Central,9," ? 2,905.00 "," ? 26,145.00 "," ? 21,477.75 "," ? 4,667.25 ",17.85
ORD2147,21-09-2023,Headphones,Electronics,South,4," ? 4,151.00 "," ? 16,604.00 "," ? 14,813.96 "," ? 1,790.04 ",10.78
ORD2148,04-09-2025,Printer,Electronics,North,15," ? 2,560.00 "," ? 38,400.00 "," ? 31,574.88 "," ? 6,825.12 ",17.77
ORD2149,19-03-2024,Printer,Accessories,South,3," ? 3,154.00 "," ? 9,462.00 "," ? 7,316.09 "," ? 2,145.91 ",22.68
ORD2150,14-09-2023,Tablet,Electronics,East,17," ? 1,422.00 "," ? 24,174.00 "," ? 18,772.02 "," ? 5,401.98 ",22.35
ORD2151,07-01-2025,Tablet,Electronics,Central,12," ? 3,764.00 "," ? 45,168.00 "," ? 35,069.33 "," ? 10,098.67 ",22.36
ORD2152,24-08-2025,Mouse,Accessories,West,17," ? 2,175.00 "," ? 36,975.00 "," ? 28,385.33 "," ? 8,589.67 ",23.23
ORD2153,20-02-2025,Printer,Accessories,East,3," ? 4,907.00 "," ? 14,721.00 "," ? 9,700.30 "," ? 5,020.70 ",34.11
ORD2154,24-09-2024,Keyboard,Accessories,East,18," ? 1,685.00 "," ? 30,330.00 "," ? 22,750.33 "," ? 7,579.67 ",24.99
ORD2155,02-06-2025,Printer,Accessories,East,8," ? 4,509.00 "," ? 36,072.00 "," ? 27,648.62 "," ? 8,423.38 ",23.35
ORD2156,13-03-2025,Keyboard,Electronics,West,1," ? 1,381.00 "," ? 1,381.00 "," ? 1,236.33 ", ? 144.67 ,10.48
ORD2157,16-10-2024,Tablet,Accessories,West,2," ? 3,965.00 "," ? 7,930.00 "," ? 5,810.58 "," ? 2,119.42 ",26.73
ORD2158,22-09-2023,Mouse,Electronics,East,3," ? 4,334.00 "," ? 13,002.00 "," ? 9,416.08 "," ? 3,585.92 ",27.58
ORD2159,11-08-2024,Keyboard,Electronics,South,2," ? 3,662.00 "," ? 7,324.00 "," ? 4,821.75 "," ? 2,502.25 ",34.17
ORD2160,16-03-2025,Keyboard,Electronics,North,10," ? 2,023.00 "," ? 20,230.00 "," ? 14,024.75 "," ? 6,205.25 ",30.67
ORD2161,29-07-2024,Mouse,Electronics,West,9," ? 2,772.00 "," ? 24,948.00 "," ? 21,986.35 "," ? 2,961.65 ",11.87
ORD2162,05-07-2024,Laptop,Electronics,North,14," ? 1,620.00 "," ? 22,680.00 "," ? 18,414.55 "," ? 4,265.45 ",18.81
ORD2163,06-12-2023,Monitor,Electronics,North,18," ? 4,157.00 "," ? 74,826.00 "," ? 46,962.26 "," ? 27,863.74 ",37.24
ORD2164,27-11-2023,Headphones,Electronics,South,14," ? 1,706.00 "," ? 23,884.00 "," ? 19,913.99 "," ? 3,970.01 ",16.62
ORD2165,04-07-2025,Mouse,Electronics,South,4," ? 3,801.00 "," ? 15,204.00 "," ? 10,612.30 "," ? 4,591.70 ",30.20
ORD2166,29-06-2025,Mouse,Accessories,South,4," ? 2,509.00 "," ? 10,036.00 "," ? 7,064.12 "," ? 2,971.88 ",29.61
ORD2167,18-02-2025,Printer,Accessories,North,8," ? 2,952.00 "," ? 23,616.00 "," ? 20,621.10 "," ? 2,994.90 ",12.68
ORD2168,19-07-2024,Keyboard,Accessories,South,13," ? 4,396.00 "," ? 57,148.00 "," ? 41,606.52 "," ? 15,541.48 ",27.20
ORD2169,26-08-2025,Tablet,Electronics,Central,5," ? 1,114.00 "," ? 5,570.00 "," ? 4,930.00 ", ? 640.00 ,11.49
ORD2170,19-06-2025,Headphones,Accessories,West,4," ? 4,524.00 "," ? 18,096.00 "," ? 15,466.29 "," ? 2,629.71 ",14.53
ORD2171,14-08-2025,Headphones,Accessories,West,16," ? 2,371.00 "," ? 37,936.00 "," ? 26,877.09 "," ? 11,058.91 ",29.15
ORD2172,02-09-2025,Mouse,Accessories,West,17," ? 3,576.00 "," ? 60,792.00 "," ? 43,376.43 "," ? 17,415.57 ",28.65
ORD2173,23-08-2025,Keyboard,Electronics,West,16, ? 970.00 ," ? 15,520.00 "," ? 12,385.26 "," ? 3,134.74 ",20.20
ORD2174,21-04-2024,Tablet,Electronics,South,13," ? 2,999.00 "," ? 38,987.00 "," ? 25,859.99 "," ? 13,127.01 ",33.67
ORD2175,24-01-2025,Tablet,Electronics,South,3," ? 3,180.00 "," ? 9,540.00 "," ? 7,018.71 "," ? 2,521.29 ",26.43
ORD2176,08-05-2025,Laptop,Accessories,East,17," ? 3,766.00 "," ? 64,022.00 "," ? 44,311.78 "," ? 19,710.22 ",30.79
ORD2177,28-06-2025,Mouse,Electronics,South,12," ? 4,335.00 "," ? 52,020.00 "," ? 32,973.10 "," ? 19,046.90 ",36.61
ORD2178,11-03-2024,Mouse,Electronics,Central,5," ? 1,136.00 "," ? 5,680.00 "," ? 4,510.12 "," ? 1,169.88 ",20.60
ORD2179,07-11-2024,Keyboard,Electronics,South,7," ? 1,066.00 "," ? 7,462.00 "," ? 4,696.23 "," ? 2,765.77 ",37.06
ORD2180,19-05-2024,Headphones,Accessories,Central,9," ? 2,406.00 "," ? 21,654.00 "," ? 15,921.45 "," ? 5,732.55 ",26.47
ORD2181,28-09-2023,Monitor,Electronics,North,5, ? 988.00 ," ? 4,940.00 "," ? 4,407.39 ", ? 532.61 ,10.78
ORD2182,25-02-2025,Mouse,Electronics,Central,13," ? 1,214.00 "," ? 15,782.00 "," ? 10,798.69 "," ? 4,983.31 ",31.58
ORD2183,19-08-2025,Headphones,Accessories,South,4," ? 4,353.00 "," ? 17,412.00 "," ? 14,556.52 "," ? 2,855.48 ",16.40
ORD2184,04-03-2025,Tablet,Electronics,Central,17," ? 2,432.00 "," ? 41,344.00 "," ? 36,109.95 "," ? 5,234.05 ",12.66
ORD2185,29-05-2025,Laptop,Electronics,North,10," ? 3,836.00 "," ? 38,360.00 "," ? 29,406.45 "," ? 8,953.55 ",23.34
ORD2186,01-02-2025,Tablet,Electronics,West,19," ? 2,167.00 "," ? 41,173.00 "," ? 34,638.30 "," ? 6,534.70 ",15.87
ORD2187,23-07-2024,Laptop,Accessories,South,13," ? 1,542.00 "," ? 20,046.00 "," ? 16,409.09 "," ? 3,636.91 ",18.14
ORD2188,27-04-2025,Mouse,Accessories,Central,5," ? 1,135.00 "," ? 5,675.00 "," ? 4,702.94 ", ? 972.06 ,17.13
ORD2189,08-01-2025,Headphones,Electronics,West,17," ? 3,057.00 "," ? 51,969.00 "," ? 34,227.55 "," ? 17,741.45 ",34.14
ORD2190,23-12-2023,Tablet,Electronics,North,9," ? 4,485.00 "," ? 40,365.00 "," ? 28,027.24 "," ? 12,337.76 ",30.57
ORD2191,18-11-2023,Mouse,Electronics,West,4," ? 2,511.00 "," ? 10,044.00 "," ? 8,871.70 "," ? 1,172.30 ",11.67
ORD2192,20-09-2024,Headphones,Accessories,South,4," ? 4,693.00 "," ? 18,772.00 "," ? 13,108.80 "," ? 5,663.20 ",30.17
ORD2193,24-04-2024,Printer,Accessories,East,16," ? 3,626.00 "," ? 58,016.00 "," ? 49,242.85 "," ? 8,773.15 ",15.12
ORD2194,28-09-2023,Laptop,Accessories,North,7," ? 4,304.00 "," ? 30,128.00 "," ? 22,790.87 "," ? 7,337.13 ",24.35
ORD2195,17-12-2024,Headphones,Electronics,North,12," ? 3,984.00 "," ? 47,808.00 "," ? 41,272.80 "," ? 6,535.20 ",13.67
ORD2196,30-03-2024,Tablet,Accessories,East,1," ? 4,637.00 "," ? 4,637.00 "," ? 3,597.27 "," ? 1,039.73 ",22.42
ORD2197,05-06-2025,Monitor,Accessories,South,9," ? 2,177.00 "," ? 19,593.00 "," ? 15,428.11 "," ? 4,164.89 ",21.26
ORD2198,25-01-2024,Tablet,Electronics,South,10," ? 4,525.00 "," ? 45,250.00 "," ? 36,787.57 "," ? 8,462.43 ",18.70
ORD2199,20-01-2024,Laptop,Accessories,Central,15," ? 1,486.00 "," ? 22,290.00 "," ? 14,750.92 "," ? 7,539.08 ",33.82
ORD2200,14-08-2025,Laptop,Electronics,South,11," ? 4,226.00 "," ? 46,486.00 "," ? 30,461.15 "," ? 16,024.85 ",34.47
ORD2201,31-12-2023,Headphones,Electronics,North,10," ? 3,915.00 "," ? 39,150.00 "," ? 23,876.57 "," ? 15,273.43 ",39.01
ORD2202,26-12-2024,Keyboard,Electronics,East,5," ? 4,931.00 "," ? 24,655.00 "," ? 16,039.07 "," ? 8,615.93 ",34.95
ORD2203,25-01-2025,Keyboard,Accessories,East,18," ? 2,218.00 "," ? 39,924.00 "," ? 26,594.33 "," ? 13,329.67 ",33.39
ORD2204,21-06-2025,Keyboard,Accessories,South,5," ? 3,207.00 "," ? 16,035.00 "," ? 12,426.81 "," ? 3,608.19 ",22.50
ORD2205,24-05-2025,Tablet,Electronics,South,4," ? 3,170.00 "," ? 12,680.00 "," ? 10,983.48 "," ? 1,696.52 ",13.38
ORD2206,27-03-2025,Mouse,Accessories,South,13," ? 3,382.00 "," ? 43,966.00 "," ? 29,354.48 "," ? 14,611.52 ",33.23
ORD2207,25-11-2024,Headphones,Accessories,Central,12," ? 2,823.00 "," ? 33,876.00 "," ? 30,286.62 "," ? 3,589.38 ",10.60
ORD2208,02-12-2023,Monitor,Electronics,South,2," ? 3,199.00 "," ? 6,398.00 "," ? 5,647.32 ", ? 750.68 ,11.73
ORD2209,08-08-2024,Mouse,Accessories,East,9," ? 1,455.00 "," ? 13,095.00 "," ? 11,575.52 "," ? 1,519.48 ",11.60
ORD2210,23-08-2024,Mouse,Accessories,East,9," ? 2,192.00 "," ? 19,728.00 "," ? 13,333.56 "," ? 6,394.44 ",32.41
ORD2211,28-08-2025,Laptop,Electronics,Central,4," ? 3,072.00 "," ? 12,288.00 "," ? 10,975.72 "," ? 1,312.28 ",10.68
ORD2212,05-04-2024,Printer,Electronics,West,9, ? 815.00 ," ? 7,335.00 "," ? 5,478.68 "," ? 1,856.32 ",25.31
ORD2213,05-07-2024,Headphones,Electronics,Central,6, ? 980.00 ," ? 5,880.00 "," ? 3,687.47 "," ? 2,192.53 ",37.29
ORD2214,30-10-2023,Monitor,Accessories,Central,13," ? 4,898.00 "," ? 63,674.00 "," ? 43,394.69 "," ? 20,279.31 ",31.85
ORD2215,04-06-2024,Headphones,Accessories,West,6, ? 894.00 ," ? 5,364.00 "," ? 3,308.92 "," ? 2,055.08 ",38.31
ORD2216,14-11-2023,Monitor,Electronics,South,13," ? 3,659.00 "," ? 47,567.00 "," ? 39,871.22 "," ? 7,695.78 ",16.18
ORD2217,22-08-2024,Monitor,Electronics,North,3," ? 3,613.00 "," ? 10,839.00 "," ? 6,631.83 "," ? 4,207.17 ",38.82
ORD2218,15-09-2024,Laptop,Accessories,Central,3," ? 3,194.00 "," ? 9,582.00 "," ? 6,040.95 "," ? 3,541.05 ",36.96
ORD2219,13-02-2024,Keyboard,Electronics,South,6," ? 1,250.00 "," ? 7,500.00 "," ? 6,377.32 "," ? 1,122.68 ",14.97
ORD2220,14-05-2025,Laptop,Accessories,West,10," ? 2,146.00 "," ? 21,460.00 "," ? 18,711.21 "," ? 2,748.79 ",12.81
ORD2221,12-02-2025,Mouse,Electronics,South,3," ? 3,097.00 "," ? 9,291.00 "," ? 6,132.18 "," ? 3,158.82 ",34.00
ORD2222,02-04-2024,Mouse,Electronics,South,15," ? 4,971.00 "," ? 74,565.00 "," ? 61,664.53 "," ? 12,900.47 ",17.30
ORD2223,20-03-2024,Monitor,Accessories,West,6," ? 1,323.00 "," ? 7,938.00 "," ? 6,732.42 "," ? 1,205.58 ",15.19
ORD2224,27-08-2024,Tablet,Electronics,Central,3," ? 2,815.00 "," ? 8,445.00 "," ? 6,985.96 "," ? 1,459.04 ",17.28
ORD2225,14-12-2024,Laptop,Electronics,East,19," ? 3,885.00 "," ? 73,815.00 "," ? 54,127.84 "," ? 19,687.16 ",26.67
ORD2226,04-09-2025,Monitor,Electronics,Central,10," ? 3,092.00 "," ? 30,920.00 "," ? 26,352.10 "," ? 4,567.90 ",14.77
ORD2227,19-09-2024,Tablet,Electronics,West,16," ? 3,182.00 "," ? 50,912.00 "," ? 33,190.87 "," ? 17,721.13 ",34.81
ORD2228,05-08-2024,Mouse,Accessories,Central,4," ? 2,580.00 "," ? 10,320.00 "," ? 8,907.16 "," ? 1,412.84 ",13.69
ORD2229,15-02-2025,Monitor,Electronics,South,17," ? 2,706.00 "," ? 46,002.00 "," ? 39,507.07 "," ? 6,494.93 ",14.12
ORD2230,11-02-2024,Mouse,Accessories,South,17," ? 2,433.00 "," ? 41,361.00 "," ? 28,643.14 "," ? 12,717.86 ",30.75
ORD2231,02-05-2024,Laptop,Electronics,North,9," ? 3,728.00 "," ? 33,552.00 "," ? 29,768.38 "," ? 3,783.62 ",11.28
ORD2232,16-06-2025,Keyboard,Accessories,Central,10," ? 1,332.00 "," ? 13,320.00 "," ? 9,984.70 "," ? 3,335.30 ",25.04
ORD2233,30-07-2025,Tablet,Electronics,North,14," ? 3,638.00 "," ? 50,932.00 "," ? 37,380.48 "," ? 13,551.52 ",26.61
ORD2234,15-02-2024,Keyboard,Accessories,West,19," ? 2,437.00 "," ? 46,303.00 "," ? 31,143.22 "," ? 15,159.78 ",32.74
ORD2235,03-09-2024,Headphones,Electronics,North,4," ? 4,213.00 "," ? 16,852.00 "," ? 10,961.37 "," ? 5,890.63 ",34.96
ORD2236,10-12-2023,Tablet,Accessories,East,18," ? 4,034.00 "," ? 72,612.00 "," ? 63,162.53 "," ? 9,449.47 ",13.01
ORD2237,02-10-2024,Laptop,Accessories,South,3," ? 2,495.00 "," ? 7,485.00 "," ? 5,490.80 "," ? 1,994.20 ",26.64
ORD2238,16-09-2023,Monitor,Accessories,South,7," ? 1,944.00 "," ? 13,608.00 "," ? 10,360.80 "," ? 3,247.20 ",23.86
ORD2239,06-06-2024,Laptop,Accessories,West,10, ? 813.00 ," ? 8,130.00 "," ? 5,866.15 "," ? 2,263.85 ",27.85
ORD2240,07-11-2024,Laptop,Electronics,West,19," ? 1,524.00 "," ? 28,956.00 "," ? 21,930.43 "," ? 7,025.57 ",24.26
ORD2241,09-06-2024,Printer,Electronics,South,18, ? 979.00 ," ? 17,622.00 "," ? 14,528.83 "," ? 3,093.17 ",17.55
ORD2242,30-11-2023,Keyboard,Electronics,Central,7," ? 4,436.00 "," ? 31,052.00 "," ? 21,721.46 "," ? 9,330.54 ",30.05
ORD2243,24-12-2023,Headphones,Accessories,South,3," ? 4,187.00 "," ? 12,561.00 "," ? 8,628.21 "," ? 3,932.79 ",31.31
ORD2244,09-04-2025,Mouse,Accessories,East,7," ? 1,121.00 "," ? 7,847.00 "," ? 6,611.86 "," ? 1,235.14 ",15.74
ORD2245,27-12-2023,Laptop,Electronics,South,7," ? 4,771.00 "," ? 33,397.00 "," ? 20,573.36 "," ? 12,823.64 ",38.40
ORD2246,22-05-2025,Monitor,Accessories,South,7," ? 4,119.00 "," ? 28,833.00 "," ? 19,172.71 "," ? 9,660.29 ",33.50
ORD2247,31-08-2025,Printer,Electronics,Central,19," ? 2,562.00 "," ? 48,678.00 "," ? 41,259.52 "," ? 7,418.48 ",15.24
ORD2248,14-12-2023,Laptop,Accessories,South,7, ? 721.00 ," ? 5,047.00 "," ? 3,538.43 "," ? 1,508.57 ",29.89
ORD2249,25-04-2025,Keyboard,Accessories,South,14," ? 4,914.00 "," ? 68,796.00 "," ? 47,909.94 "," ? 20,886.06 ",30.36
ORD2250,08-12-2023,Monitor,Accessories,West,9," ? 4,150.00 "," ? 37,350.00 "," ? 25,918.98 "," ? 11,431.02 ",30.61
ORD2251,28-03-2025,Laptop,Electronics,North,11," ? 4,609.00 "," ? 50,699.00 "," ? 38,753.22 "," ? 11,945.78 ",23.56
ORD2252,02-10-2024,Monitor,Electronics,North,4," ? 1,872.00 "," ? 7,488.00 "," ? 5,586.38 "," ? 1,901.62 ",25.40
ORD2253,22-01-2024,Headphones,Electronics,South,6, ? 508.00 ," ? 3,048.00 "," ? 2,217.02 ", ? 830.98 ,27.26
ORD2254,21-11-2024,Monitor,Accessories,South,7," ? 2,068.00 "," ? 14,476.00 "," ? 9,165.92 "," ? 5,310.08 ",36.68
ORD2255,04-05-2025,Keyboard,Electronics,South,2," ? 1,650.00 "," ? 3,300.00 "," ? 2,728.32 ", ? 571.68 ,17.32
ORD2256,29-08-2025,Laptop,Accessories,South,15," ? 1,061.00 "," ? 15,915.00 "," ? 13,325.00 "," ? 2,590.00 ",16.27
ORD2257,17-09-2024,Mouse,Accessories,North,12," ? 1,061.00 "," ? 12,732.00 "," ? 10,792.28 "," ? 1,939.72 ",15.24
ORD2258,05-04-2025,Headphones,Electronics,Central,7," ? 2,944.00 "," ? 20,608.00 "," ? 14,184.57 "," ? 6,423.43 ",31.17
ORD2259,06-04-2024,Laptop,Accessories,West,4, ? 796.00 ," ? 3,184.00 "," ? 2,749.52 ", ? 434.48 ,13.65
ORD2260,21-11-2023,Headphones,Electronics,West,2," ? 3,396.00 "," ? 6,792.00 "," ? 5,618.84 "," ? 1,173.16 ",17.27
ORD2261,31-03-2025,Mouse,Electronics,East,19," ? 4,169.00 "," ? 79,211.00 "," ? 67,686.04 "," ? 11,524.96 ",14.55
ORD2262,22-11-2024,Monitor,Accessories,West,17," ? 1,392.00 "," ? 23,664.00 "," ? 18,420.93 "," ? 5,243.07 ",22.16
ORD2263,20-01-2025,Monitor,Electronics,Central,13, ? 981.00 ," ? 12,753.00 "," ? 8,982.25 "," ? 3,770.75 ",29.57
ORD2264,17-03-2025,Laptop,Accessories,West,12," ? 4,199.00 "," ? 50,388.00 "," ? 35,713.29 "," ? 14,674.71 ",29.12
ORD2265,13-03-2025,Mouse,Accessories,Central,16," ? 3,171.00 "," ? 50,736.00 "," ? 31,825.81 "," ? 18,910.19 ",37.27
ORD2266,26-08-2024,Tablet,Accessories,East,12," ? 4,996.00 "," ? 59,952.00 "," ? 51,790.26 "," ? 8,161.74 ",13.61
ORD2267,05-06-2024,Printer,Accessories,West,8," ? 4,325.00 "," ? 34,600.00 "," ? 30,243.82 "," ? 4,356.18 ",12.59
ORD2268,27-03-2025,Mouse,Accessories,West,8," ? 4,534.00 "," ? 36,272.00 "," ? 24,933.88 "," ? 11,338.12 ",31.26
ORD2269,05-12-2023,Tablet,Electronics,South,18," ? 4,041.00 "," ? 72,738.00 "," ? 50,712.29 "," ? 22,025.71 ",30.28
ORD2270,23-07-2025,Monitor,Accessories,East,3," ? 4,255.00 "," ? 12,765.00 "," ? 8,298.79 "," ? 4,466.21 ",34.99
ORD2271,25-09-2024,Monitor,Accessories,South,7," ? 2,945.00 "," ? 20,615.00 "," ? 18,141.74 "," ? 2,473.26 ",12.00
ORD2272,25-03-2025,Laptop,Electronics,West,1," ? 2,898.00 "," ? 2,898.00 "," ? 2,427.31 ", ? 470.69 ,16.24
ORD2273,22-02-2024,Printer,Accessories,West,2," ? 3,398.00 "," ? 6,796.00 "," ? 4,087.01 "," ? 2,708.99 ",39.86
ORD2274,28-01-2024,Laptop,Electronics,East,19," ? 2,700.00 "," ? 51,300.00 "," ? 33,693.95 "," ? 17,606.05 ",34.32
ORD2275,10-10-2023,Monitor,Electronics,West,7," ? 4,218.00 "," ? 29,526.00 "," ? 20,476.48 "," ? 9,049.52 ",30.65
ORD2276,15-04-2024,Laptop,Accessories,West,14," ? 4,527.00 "," ? 63,378.00 "," ? 41,077.13 "," ? 22,300.87 ",35.19
ORD2277,02-05-2024,Printer,Accessories,North,13," ? 3,255.00 "," ? 42,315.00 "," ? 35,012.81 "," ? 7,302.19 ",17.26
ORD2278,19-10-2024,Monitor,Electronics,South,11," ? 2,099.00 "," ? 23,089.00 "," ? 15,438.48 "," ? 7,650.52 ",33.13
ORD2279,22-11-2023,Monitor,Accessories,East,11," ? 4,605.00 "," ? 50,655.00 "," ? 34,819.73 "," ? 15,835.27 ",31.26
ORD2280,30-10-2024,Tablet,Electronics,North,16," ? 1,839.00 "," ? 29,424.00 "," ? 21,383.12 "," ? 8,040.88 ",27.33
ORD2281,03-05-2024,Tablet,Accessories,East,9," ? 2,837.00 "," ? 25,533.00 "," ? 16,718.71 "," ? 8,814.29 ",34.52
ORD2282,23-10-2023,Printer,Electronics,Central,1," ? 1,449.00 "," ? 1,449.00 "," ? 1,126.33 ", ? 322.67 ,22.27
ORD2283,18-09-2023,Tablet,Accessories,East,11," ? 4,641.00 "," ? 51,051.00 "," ? 37,493.12 "," ? 13,557.88 ",26.56
ORD2284,15-11-2023,Mouse,Electronics,West,1," ? 2,462.00 "," ? 2,462.00 "," ? 1,494.68 ", ? 967.32 ,39.29
ORD2285,24-12-2023,Mouse,Accessories,West,2," ? 3,985.00 "," ? 7,970.00 "," ? 5,076.93 "," ? 2,893.07 ",36.30
ORD2286,24-02-2025,Laptop,Accessories,South,6," ? 1,902.00 "," ? 11,412.00 "," ? 9,905.25 "," ? 1,506.75 ",13.20
ORD2287,15-12-2023,Tablet,Electronics,East,12," ? 4,280.00 "," ? 51,360.00 "," ? 43,232.66 "," ? 8,127.34 ",15.82
ORD2288,12-02-2024,Monitor,Accessories,South,13," ? 4,748.00 "," ? 61,724.00 "," ? 44,460.65 "," ? 17,263.35 ",27.97
ORD2289,18-09-2023,Laptop,Accessories,Central,1," ? 2,948.00 "," ? 2,948.00 "," ? 1,852.03 "," ? 1,095.97 ",37.18
ORD2290,12-04-2025,Mouse,Accessories,West,12," ? 4,826.00 "," ? 57,912.00 "," ? 35,795.00 "," ? 22,117.00 ",38.19
ORD2291,14-08-2025,Printer,Accessories,East,10, ? 518.00 ," ? 5,180.00 "," ? 3,326.99 "," ? 1,853.01 ",35.77
ORD2292,14-09-2024,Headphones,Accessories,South,9," ? 2,182.00 "," ? 19,638.00 "," ? 12,715.29 "," ? 6,922.71 ",35.25
ORD2293,28-08-2025,Printer,Electronics,South,19," ? 4,296.00 "," ? 81,624.00 "," ? 63,114.97 "," ? 18,509.03 ",22.68
ORD2294,09-09-2024,Mouse,Accessories,South,3," ? 3,354.00 "," ? 10,062.00 "," ? 6,554.81 "," ? 3,507.19 ",34.86
ORD2295,29-10-2024,Laptop,Accessories,East,10," ? 4,777.00 "," ? 47,770.00 "," ? 30,794.80 "," ? 16,975.20 ",35.54
ORD2296,06-02-2024,Tablet,Accessories,Central,5," ? 1,170.00 "," ? 5,850.00 "," ? 4,399.08 "," ? 1,450.92 ",24.80
ORD2297,13-08-2024,Laptop,Accessories,West,9," ? 2,609.00 "," ? 23,481.00 "," ? 16,162.45 "," ? 7,318.55 ",31.17
ORD2298,07-08-2025,Headphones,Electronics,Central,3, ? 631.00 ," ? 1,893.00 "," ? 1,221.31 ", ? 671.69 ,35.48
ORD2299,25-05-2024,Mouse,Electronics,West,8," ? 1,771.00 "," ? 14,168.00 "," ? 10,271.21 "," ? 3,896.79 ",27.50
ORD2300,04-01-2024,Printer,Accessories,Central,13, ? 683.00 ," ? 8,879.00 "," ? 6,732.74 "," ? 2,146.26 ",24.17
ORD2301,01-09-2024,Tablet,Electronics,South,4," ? 4,473.00 "," ? 17,892.00 "," ? 13,345.48 "," ? 4,546.52 ",25.41
